batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,update_emissions_mg,updated
1,1000,incremental,0.05513505485945336,0.11481481481481481,0.12031361844656975,0.5555555555555556,0.08380334089102677,0.0962962962962963,0.12325311609945944,0.6666666666666666,0.23925977798526818,0.0,False
2,2000,incremental,0.0773859319774522,0.08571428571428572,0.1073293465085967,0.5,0.11883097388222208,0.0773809523809524,0.12232321823206448,0.6666666666666666,0.24924722414218212,0.0,False
3,3000,incremental,0.04665526984228189,0.13030303030303034,0.13746286707128416,0.48484848484848486,0.06807987395938575,0.09696969696969697,0.12213992265154613,0.6060606060606061,0.24757290639643578,0.0,False
4,4000,incremental,0.07163121994360878,0.13513513513513514,0.1498620344832649,0.5135135135135135,0.11684072035815535,0.11351351351351349,0.14925353835438243,0.7027027027027027,0.28257249228611453,0.0,False
5,5000,incremental,0.06402803196482891,0.19999999999999998,0.21328231721680255,0.6538461538461539,0.10238411606690495,0.175,0.19822096135534514,0.8461538461538461,0.4136427674889213,0.0,False
6,6000,incremental,0.0752500052351872,0.10270270270270272,0.126034761417777,0.5405405405405406,0.1331313440162844,0.0972972972972973,0.14119841692640994,0.7567567567567568,0.25905025905025897,0.0,False
7,7000,incremental,0.04612688159297531,0.11562499999999999,0.11740022599287678,0.5625,0.07816544883384055,0.0890625,0.11033601956977439,0.625,0.22435628607503605,0.0,False
8,8000,incremental,0.05955892041606778,0.09705882352941175,0.10741684599784032,0.5,0.0868946063748456,0.07647058823529411,0.10526269784789206,0.6470588235294118,0.21404619202606817,0.0,False
9,9000,incremental,0.07721377953601685,0.08611111111111111,0.11071669234068533,0.5555555555555556,0.16332937120414473,0.08749999999999998,0.1454870975454103,0.75,0.2487845601203444,0.0,False
10,10000,incremental,0.08734967377276638,0.12500000000000003,0.14597740273653376,0.6071428571428571,0.11082787124005086,0.09821428571428571,0.14190827680803259,0.6785714285714286,0.29342185592185593,0.0,False
11,11000,incremental,0.057335490684827864,0.11875000000000001,0.12439922038408735,0.5625,0.10528497727372985,0.0953125,0.12659476921252397,0.6875,0.25769898504273503,0.0,False
12,12000,incremental,0.06878409569961445,0.09473684210526315,0.09502687940412374,0.6052631578947368,0.11663660737468151,0.09210526315789473,0.11630174409556468,0.6842105263157895,0.20027151211361738,0.0,False
13,13000,incremental,0.035850757810661424,0.07027027027027029,0.06835493275897121,0.40540540540540543,0.06689845776636855,0.07027027027027029,0.07755659172192222,0.5675675675675675,0.1440913926208044,0.0,False
14,14000,incremental,0.08143117540202958,0.10666666666666666,0.12350534542479875,0.5555555555555556,0.14045549148176056,0.09888888888888887,0.13967746103960224,0.7111111111111111,0.2457075422761697,0.0,False
15,15000,incremental,0.06050463347211196,0.08666666666666668,0.10363384673470373,0.5,0.10971139652354649,0.09166666666666666,0.12168934216952804,0.7,0.262711345671872,0.0,False
16,16000,incremental,0.047933875906564984,0.09142857142857143,0.10316444569749887,0.5142857142857142,0.11074711157030928,0.09714285714285716,0.12294036261304161,0.6857142857142857,0.24473459080601936,0.0,False
