batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained
78,78000,0.026059704184704185,0.004166666666666667,0.016911856437834476,0.03333333333333333,0.005,0.01338542806741556,0.027217925386715195,0.004299363057324841,0.016350323257831464,0.08439490445859872,53,118,628,6442,59868
79,79000,0.02988911066755378,0.006387225548902196,0.015424721440321365,0.03125,0.004166666666666667,0.01565819189586076,0.030107947143123023,0.006030150753768844,0.015462264428146796,0.08542713567839195,51,117,597,6690,59868
80,80000,0.03205128205128205,0.0057692307692307696,0.017417949255719625,0.032407407407407406,0.003703703703703704,0.0162498173479194,0.032112526539278125,0.005414012738853504,0.017217060328900476,0.11146496815286625,70,149,628,6959,59868
81,81000,0.025222816399286984,0.004456327985739751,0.012422169062673556,0.004201680672268907,0.0008403361344537816,0.0025762487090985648,0.021544117647058825,0.003823529411764706,0.010699133000797934,0.09558823529411764,65,141,680,680,59868
82,82000,0.038066239316239314,0.0057692307692307696,0.01766310056972642,0.006127450980392156,0.0014705882352941176,0.002653004702912291,0.031444783197831984,0.004878048780487805,0.014551251426606415,0.12195121951219512,80,171,656,1208,59868
83,83000,0.01956721915285451,0.004051565377532229,0.01315990742341689,0.006313131313131312,0.0015151515151515152,0.003325922428786851,0.016975308641975308,0.003555555555555556,0.011236817024467017,0.09185185185185185,62,165,675,1723,59868
84,84000,0.021947458933760305,0.0035225048923679062,0.014143508780024495,0.01282051282051282,0.0017094017094017094,0.005879340195713871,0.020247056552789036,0.003184713375796179,0.012603846798552613,0.09394904458598727,59,150,628,2149,59868
85,85000,0.031139549055453988,0.005667276051188301,0.018561598656794607,0.006172839506172839,0.0014814814814814816,0.005432198878484055,0.026197458455522973,0.004838709677419355,0.015962670548184746,0.11730205278592376,80,169,682,2581,59868
86,86000,0.026726726726726723,0.004144144144144144,0.012145252746963927,0.012396694214876033,0.0016528925619834713,0.013331794981532714,0.024161735700197237,0.0036982248520710057,0.012357636785991773,0.11094674556213018,75,151,676,3012,59868
87,87000,0.03184467760738947,0.006026365348399247,0.020617323051349324,0.008264462809917356,0.0016528925619834713,0.003998453579890719,0.02746859479988314,0.005214723926380368,0.017533146354959,0.11042944785276074,72,147,652,3382,59868
88,88000,0.03493254712766908,0.005628517823639776,0.01742224796834179,0.0,0.0,0.0,0.027789623312011368,0.004477611940298508,0.013859788309143542,0.10597014925373134,71,166,670,3770,59868
89,89000,0.031138676844783716,0.004770992366412214,0.016718455853348746,0.014705882352941176,0.0014705882352941176,0.00725835985793735,0.02775252525252525,0.004090909090909091,0.014769102739142762,0.10303030303030303,68,162,660,4144,59868
90,90000,0.034675248191149255,0.0049469964664310955,0.021076365489817464,0.01636904761904762,0.002678571428571429,0.00781799027075165,0.031651215058294706,0.004572271386430678,0.018886191412331672,0.0855457227138643,58,139,678,4503,59868
91,91000,0.027217813051146386,0.0044444444444444444,0.017381574970379465,0.006361323155216285,0.0015267175572519084,0.002606621061833614,0.023145979703356755,0.0038748137108792846,0.014497045965879456,0.11475409836065574,77,167,671,4868,59868
92,92000,0.024968193384223916,0.004389312977099236,0.01633584236206172,0.018229166666666664,0.003125,0.008833445934695983,0.023645194274028628,0.004141104294478528,0.014862979259756793,0.09662576687116564,63,162,652,5186,59868
93,93000,0.03248498142931924,0.005566218809980806,0.015852705133067545,0.011904761904761904,0.0015873015873015873,0.00411038912788017,0.02847708705513961,0.004791344667697064,0.013565948074870314,0.10664605873261206,69,154,647,5521,59868
94,94000,0.021414499605988967,0.0039007092198581565,0.012471437239800244,0.002898550724637681,0.0008695652173913044,0.002574625312746654,0.01827851415480282,0.0033873343151693664,0.010795246707235938,0.10751104565537556,73,143,679,5838,59868
95,95000,0.030382171149995644,0.004570383912248629,0.017898846967596905,0.01056338028169014,0.0014084507042253522,0.00419463677958181,0.026297601769299885,0.003918722786647315,0.015074466928847783,0.10595065312046444,73,171,689,6173,59868
96,96000,0.0364702154626109,0.005703422053231939,0.01994640199125687,0.02572706935123042,0.003355704697986577,0.01117983929985113,0.03409876543209876,0.005185185185185187,0.018011264449005825,0.1511111111111111,102,188,675,6511,59868
97,97000,0.034526176275679256,0.005367793240556661,0.019146154746324973,0.007625272331154683,0.0019607843137254906,0.00747626448851439,0.0282520325203252,0.004573170731707318,0.01642436631729293,0.13414634146341464,88,195,656,6847,59868
98,98000,0.02503156565656566,0.004734848484848485,0.015369550591001062,0.003067484662576687,0.0006134969325153375,0.0012538797398066633,0.019850458273034246,0.003762662807525325,0.01203980478963393,0.13314037626628075,92,201,691,7167,59868
99,99000,0.04491173416407061,0.007850467289719627,0.02546032083581912,0.003703703703703704,0.0007407407407407408,0.0016178328653197347,0.03660862354892206,0.006417910447761193,0.020656237438778202,0.10746268656716418,72,168,670,7470,59868
100,100000,0.02882077479778629,0.005555555555555556,0.015994181660954707,0.01,0.0013333333333333335,0.005377157309218195,0.024619708994708993,0.004613095238095238,0.013624310153870667,0.13095238095238096,88,189,672,7781,59868
101,101000,0.026263093037584718,0.004066543438077635,0.014779488998841572,0.005827505827505827,0.0013986013986013986,0.003784706009749003,0.02199074074074074,0.0035087719298245615,0.01248087208737924,0.11695906432748537,80,173,684,684,59868
102,102000,0.04280024509803921,0.0062499999999999995,0.02131275669280244,0.0,0.0,0.0,0.03330948974725798,0.00486409155937053,0.016586751989820497,0.10300429184549356,72,193,699,1305,59868
103,103000,0.040266927083333334,0.0060546875,0.022898487357980245,0.005787037037037037,0.001388888888888889,0.002368069019355234,0.03269817073170732,0.005030487804878049,0.018391810161696703,0.125,82,178,656,1823,59868
104,104000,0.025462134764460347,0.0032200357781753132,0.01363912545570638,0.0,0.0,0.0,0.02033333333333333,0.0025714285714285713,0.010891815899628381,0.11285714285714285,79,181,700,2365,59868
105,105000,0.02126632595116411,0.004258943781942078,0.013041641014483053,0.002398081534772182,0.0007194244604316547,0.0033761059426097584,0.017653810835629016,0.0035812672176308547,0.011191077137085826,0.1046831955922865,76,165,726,2863,59868
106,106000,0.03872901678657074,0.0057553956834532375,0.025674589609275537,0.0022988505747126436,0.0006896551724137932,0.00125201236232657,0.03119353304802663,0.004707560627674751,0.020622843959050712,0.12410841654778887,87,181,701,3314,59868
107,107000,0.020039682539682538,0.003663003663003663,0.01142478348270581,0.016260162601626018,0.0016260162601626016,0.006775067750677506,0.019344793223716992,0.003288490284005979,0.010569903011794777,0.09865470852017937,66,145,669,3735,59868
108,108000,0.02146451033243486,0.004150943396226415,0.012880785623609205,0.026490066225165563,0.0033112582781456954,0.018436525807594743,0.02257884064051465,0.003964757709251102,0.014112675150454751,0.11747430249632893,80,188,681,4158,59868
109,109000,0.04278291652392372,0.006294964028776978,0.02488249091470691,0.012605042016806723,0.0016806722689075631,0.008552794628621841,0.03746266901822457,0.005481481481481482,0.022003625939826726,0.09333333333333334,63,145,675,4565,59868
110,110000,0.03661710037174721,0.0048327137546468404,0.017208155536216557,0.012605042016806723,0.0016806722689075631,0.006037037284186254,0.032267884322678846,0.00426179604261796,0.015184771864996458,0.1156773211567732,76,154,657,4935,59868
111,111000,0.03840579710144927,0.005615942028985506,0.020736413463958936,0.0078125,0.0015625,0.004619025037679904,0.03264705882352941,0.0048529411764705885,0.01770255211312994,0.10294117647058823,70,150,680,5286,59868
112,112000,0.03095801124734217,0.0059674502712477396,0.01761553601130096,0.0,0.0,0.0,0.025213225655051866,0.0048600883652430045,0.014346673658688412,0.11045655375552282,75,155,679,5642,59868
113,113000,0.030088788762258147,0.005380333951762524,0.015954466498222564,0.019607843137254898,0.002521008403361345,0.009225521117979793,0.02819329859603416,0.004863221884498481,0.014737529567753125,0.10030395136778116,66,144,658,5977,59868
114,114000,0.03134920634920635,0.004945054945054946,0.01718012822057381,0.004032258064516129,0.0008064516129032258,0.002472367712763945,0.02629353233830846,0.00417910447761194,0.01445809493256124,0.09402985074626866,63,157,670,6331,59868
115,115000,0.03588531821045999,0.006616257088846881,0.01959140245497585,0.028395061728395062,0.003703703703703704,0.014711439517291878,0.03436244979919678,0.006024096385542169,0.018599241315537092,0.11746987951807229,78,165,664,6653,59868
116,116000,0.037599754450583174,0.005156537753222836,0.01924364136420679,0.0034965034965034965,0.0006993006993006993,0.0012394355719164178,0.03049076773566569,0.004227405247813411,0.015490578057650632,0.13119533527696792,90,168,686,6988,59868
117,117000,0.020667870036101082,0.0034296028880866423,0.011228222677662514,0.029411764705882353,0.0029411764705882353,0.010040133485248418,0.022391304347826085,0.0033333333333333335,0.010994048575969301,0.10579710144927536,73,174,690,7327,59868
118,118000,0.022752262539118665,0.003730017761989343,0.012606799725871764,0.0,0.0,0.0,0.018457527103060242,0.0030259365994236313,0.010227130036982425,0.08789625360230548,61,154,694,7645,59868
119,119000,0.03564860426929393,0.005172413793103448,0.019972303808503983,0.016431924882629106,0.0028169014084507044,0.00844412003213801,0.031869146550586994,0.004709141274238228,0.017704987885728402,0.10526315789473684,76,179,722,7988,59868
120,120000,0.025932400932400936,0.0040209790209790215,0.016477899856746005,0.015151515151515152,0.0015151515151515152,0.008567649648268618,0.023910984848484848,0.0035511363636363635,0.014994727942656496,0.09801136363636363,69,164,704,8307,59868
121,121000,0.028434395340870163,0.004136690647482014,0.014431262293042077,0.024390243902439025,0.002439024390243903,0.009311154580698455,0.027701802370432706,0.0038291605301914583,0.013503761190511493,0.10014727540500737,68,154,679,679,59868
122,122000,0.02463912394225983,0.0036585365853658547,0.011600492459258269,0.017482517482517484,0.0020979020979020983,0.00663346565165241,0.023211795178322375,0.0033472803347280333,0.010609858102929625,0.10739191073919108,77,170,717,1289,59868
123,123000,0.028806584362139915,0.0051146384479717815,0.015437509206982161,0.0024509803921568627,0.0007352941176470588,0.0013348661215981815,0.023707918444760546,0.004267425320056899,0.012709259620051547,0.12091038406827881,85,178,703,1834,59868
124,124000,0.019720767888307157,0.0034904013961605585,0.011497204885255893,0.008620689655172414,0.0008620689655172415,0.0024919381579128264,0.017851959361393326,0.003047895500725689,0.009981078701842547,0.09869375907111756,68,144,689,2334,59868
125,125000,0.022161505768063146,0.003825136612021858,0.01160562635786342,0.008158508158508158,0.0020979020979020983,0.007022185235945669,0.019267822736030827,0.0034682080924855496,0.01065847017226481,0.12283236994219653,85,175,692,2848,59868
126,126000,0.028858983206809293,0.004347826086956523,0.016562598240049405,0.0021929824561403508,0.0006578947368421052,0.0010997398353039623,0.02310155122655123,0.0035511363636363635,0.01322402653902482,0.11931818181818182,84,199,704,3300,59868
127,127000,0.0256993006993007,0.0040209790209790215,0.015578950613349934,0.006172839506172839,0.0014814814814814816,0.0056384307277658596,0.02197076850542197,0.003536067892503536,0.01368083154043077,0.11315417256011315,80,174,707,3755,59868
128,128000,0.03181356526877551,0.004753199268738574,0.016098115172855802,0.007751937984496124,0.0007751937984496124,0.007751937984496124,0.027221923375769532,0.003994082840236687,0.014505427514130361,0.10502958579881656,71,157,676,4167,59868
129,129000,0.03678423411993572,0.006216696269982238,0.02130477554087175,0.0,0.0,0.0,0.029416937229437227,0.00497159090909091,0.017037767939646016,0.10653409090909091,75,173,704,4606,59868
130,130000,0.020601851851851854,0.003993055555555555,0.012922051066092339,0.005333333333333333,0.0016,0.0036200652237876056,0.017879220161673797,0.003566333808844508,0.011263351736152121,0.08559201141226819,60,144,701,4998,59868
131,131000,0.03395729339988907,0.005158069883527455,0.016331872655497855,0.0,0.0,0.0,0.028110651974288334,0.004269972451790635,0.013519911110129769,0.09366391184573003,68,148,726,5399,59868
132,132000,0.03763816172193136,0.004712041884816754,0.02123249095025577,0.006622516556291391,0.0006622516556291391,0.0019143365981317078,0.031169429097605894,0.003867403314917127,0.017203428371290668,0.12154696132596685,88,191,724,5801,59868
133,133000,0.029294755877034357,0.004159132007233272,0.014568861786490453,0.007518796992481203,0.0007518796992481203,0.0037593984962406013,0.02507288629737609,0.0034985422740524785,0.012473149515931809,0.10495626822157435,72,165,686,6181,59868
134,134000,0.027116170461179215,0.0043782837127845885,0.01331634083476383,0.005668934240362811,0.001360544217687075,0.0026253346267063864,0.022725162488393687,0.0037604456824512538,0.011127513658462377,0.10863509749303621,78,174,718,6567,59868
135,135000,0.039566395663956644,0.005365853658536586,0.018177887205059053,0.0,0.0,0.0,0.033656062701705854,0.004564315352697096,0.015462518161979692,0.07330567081604426,53,132,723,6925,59868
136,136000,0.02753246753246753,0.0038181818181818182,0.01696101383095294,0.01927437641723356,0.00272108843537415,0.006941191989462263,0.025790804126528656,0.003586800573888092,0.014847794590351605,0.12482065997130559,87,189,697,7304,59868
137,137000,0.02644464720194647,0.004379562043795621,0.014356800046472107,0.034013605442176874,0.004761904761904762,0.016828603280596464,0.02804556354916067,0.004460431654676259,0.01487961310462503,0.1366906474820144,95,189,695,7654,59868
138,138000,0.03161231884057971,0.0050724637681159425,0.01736156412766794,0.004032258064516129,0.0008064516129032258,0.00494473542552789,0.026553254437869822,0.0042899408284023674,0.015083920992955862,0.10650887573964497,72,150,676,8008,59868
139,139000,0.015382317801672638,0.0025089605734767025,0.009489888978301815,0.017605633802816902,0.0028169014084507044,0.00841254624018639,0.01583333333333333,0.0025714285714285717,0.009271342308569828,0.09714285714285714,68,174,700,8328,59868
140,140000,0.019166666666666665,0.0033333333333333335,0.009600112178464681,0.0,0.0,0.0,0.015646258503401362,0.0027210884353741495,0.007836826268134435,0.10612244897959183,78,164,735,8701,59868
141,141000,0.016696481812760882,0.002325581395348837,0.007872967911005726,0.005518763796909492,0.0013245033112582781,0.0025063886465504976,0.014319248826291079,0.0021126760563380284,0.006731624997015952,0.11830985915492957,84,185,710,710,59868
142,142000,0.028105677346824055,0.0038785834738617204,0.014587915955538653,0.0070921985815602835,0.0007092198581560284,0.0035460992907801418,0.024069028156221615,0.003269754768392371,0.01246680403492428,0.10899182561307902,80,158,734,1361,59868
143,143000,0.030380116959064327,0.0043859649122807015,0.014158328652144392,0.007246376811594203,0.0014492753623188406,0.003199855872157843,0.02587099811676083,0.0038135593220338985,0.012022355144180914,0.10028248587570622,71,175,708,1947,59868
144,144000,0.020854700854700852,0.003076923076923077,0.012177600331456819,0.0,0.0,0.0,0.016781292984869325,0.0024759284731774413,0.009799031903579421,0.11004126547455295,80,182,727,2510,59868
145,145000,0.0286281179138322,0.003741496598639456,0.013681413831651182,0.0,0.0,0.0,0.022902494331065757,0.002993197278911565,0.010945131065320945,0.10340136054421768,76,172,735,3040,59868
146,146000,0.019463276836158193,0.003389830508474577,0.012962494631364898,0.0,0.0,0.0,0.015773809523809527,0.0027472527472527475,0.010505318451243532,0.11538461538461539,84,172,728,3549,59868
147,147000,0.019064124783362214,0.0027729636048526864,0.009668943442222624,0.006802721088435374,0.001360544217687075,0.003409971668992429,0.016574585635359112,0.0024861878453038676,0.008398130112575057,0.10220994475138122,74,170,724,4030,59868
148,148000,0.02636494252873563,0.004310344827586207,0.015595124395531425,0.0,0.0,0.0,0.020947488584474882,0.003424657534246575,0.012390646780011273,0.11643835616438356,85,179,730,4504,59868
149,149000,0.03858024691358025,0.004545454545454546,0.017118857849854285,0.0026041666666666665,0.00078125,0.0036662400470527847,0.03220221606648199,0.0038781163434903044,0.014733906217224655,0.07756232686980609,56,144,722,4961,59868
150,150000,0.014511729405346428,0.0024549918166939444,0.010227212387755284,0.009259259259259259,0.000925925925925926,0.004629629629629629,0.013722763096893834,0.0022253129346314327,0.009386407189038217,0.07510431154381085,54,119,719,5406,59868
151,151000,0.03266596417281349,0.0058219178082191785,0.01871900043033913,0.007751937984496124,0.0007751937984496124,0.007751937984496124,0.028158377386988884,0.004908835904628331,0.01673477735107721,0.0967741935483871,69,152,713,5833,59868
152,152000,0.022550776583034646,0.003942652329749104,0.01230017341351512,0.017543859649122806,0.0017543859649122807,0.0067018411526905824,0.021701388888888888,0.0035714285714285718,0.011350456333553815,0.08928571428571429,60,135,672,6204,59868
153,153000,0.023935574229691874,0.004201680672268907,0.012676579653197175,0.020512820512820513,0.0038461538461538464,0.013684057095419854,0.023321839080459768,0.004137931034482759,0.012857230780768138,0.11172413793103449,81,156,725,6625,59868
154,154000,0.026792885829030406,0.003958691910499139,0.014645801119579303,0.009259259259259259,0.0012345679012345679,0.008065269113473637,0.02296994167788246,0.0033647375504710633,0.013211014867911578,0.10228802153432032,76,197,743,7024,59868
155,155000,0.028846524167148085,0.0038128249566724438,0.014867853878732884,0.016091954022988506,0.00206896551724138,0.010125451383656437,0.0262850107725454,0.0034626038781163434,0.013915432325012545,0.12326869806094183,89,176,722,7416,59868
156,156000,0.011862396204033213,0.0019572953736654805,0.00666055249045094,0.0,0.0,0.0,0.009592326139088728,0.0015827338129496403,0.005385943164940185,0.09928057553956834,69,152,695,7763,59868
157,157000,0.01833618721461187,0.0027397260273972603,0.008251357617791912,0.0045045045045045045,0.0009009009009009009,0.0015967503313878174,0.016127098321342924,0.0024460431654676263,0.007188535446869821,0.07194244604316546,50,132,695,8093,59868
158,158000,0.019938990571270108,0.0031613976705490853,0.012543101788708726,0.006944444444444444,0.0016666666666666668,0.0034894958775554073,0.017776236708275543,0.002912621359223301,0.011036260305576414,0.09292649098474341,67,155,721,8451,59868
159,159000,0.03285065303804656,0.004770017035775128,0.01880179851222864,0.00819672131147541,0.000819672131147541,0.00273224043715847,0.02860836859426422,0.004090267983074753,0.016036655937957046,0.08603667136812412,61,144,709,8799,59868
160,160000,0.02695269526952695,0.003630363036303631,0.014320874005191718,0.014285714285714285,0.0019047619047619048,0.005859545284313916,0.02508204406938584,0.0033755274261603376,0.013071310691981917,0.08860759493670886,63,122,711,9137,59868
161,161000,0.011860068259385664,0.0020477815699658708,0.007193615906107739,0.0,0.0,0.0,0.00983026874115983,0.0016973125884016975,0.005962459577056768,0.07355021216407355,52,147,707,707,59868
162,162000,0.02581188725490196,0.003860294117647059,0.013544830345157466,0.003875968992248062,0.0007751937984496124,0.0013739479595662614,0.02160723130262506,0.0032689450222882616,0.011211927183580548,0.08915304606240713,60,156,673,1298,59868
163,163000,0.01871936274509804,0.003125,0.009075226102505754,0.008547008547008548,0.0008547008547008547,0.0028490028490028487,0.01691880988401412,0.002723146747352497,0.007973156328436405,0.08169440242057488,54,138,661,1839,59868
164,164000,0.02988215488215488,0.004545454545454546,0.016250065806594695,0.004545454545454545,0.0009090909090909091,0.0024006192961144625,0.025923295454545456,0.003977272727272728,0.014086089789332158,0.09090909090909091,64,136,704,2372,59868
165,165000,0.03162788758235343,0.0045534150612959725,0.016476148877138518,0.00909090909090909,0.0009090909090909091,0.004545454545454545,0.027987553317949793,0.003964757709251102,0.014549017634135233,0.08663729809104258,59,126,681,2868,59868
166,166000,0.02875243664717349,0.0043859649122807015,0.015212396528308681,0.0,0.0,0.0,0.022953625894802362,0.0035014005602240898,0.01214435016965819,0.10504201680672269,75,167,714,3371,59868
167,167000,0.024020397208803005,0.0037037037037037043,0.012692826277182108,0.0,0.0,0.0,0.01996876394466756,0.0030789825970548865,0.010551867628018862,0.08969210174029452,67,157,747,3887,59868
168,168000,0.03008874098724348,0.0043261231281198015,0.015887699442866672,0.0,0.0,0.0,0.024403958614484928,0.0035087719298245615,0.012885974851771754,0.08906882591093117,66,165,741,4373,59868
169,169000,0.017117879300620416,0.0027072758037225042,0.009056894067014102,0.007751937984496124,0.0007751937984496124,0.007751937984496124,0.015439814814814816,0.0023611111111111116,0.008823089435562963,0.08888888888888889,64,146,720,4838,59868
170,170000,0.025141723356009067,0.003231292517006803,0.01364014639334106,0.007042253521126761,0.0007042253521126761,0.007042253521126761,0.021621004566210047,0.0027397260273972603,0.012356720656554169,0.11232876712328767,82,168,730,5298,59868
171,171000,0.02401802528921173,0.003389830508474576,0.011714551423792295,0.0,0.0,0.0,0.019227455794619975,0.0027137042062415195,0.00937799910452843,0.10312075983717775,76,167,737,5741,59868
172,172000,0.0271324354657688,0.0047138047138047135,0.015094262304986141,0.017241379310344827,0.00206896551724138,0.010578429748992363,0.02519170049616599,0.004194857916102842,0.01420820584947992,0.10690121786197564,79,169,739,6181,59868
173,173000,0.0313573883161512,0.004810996563573883,0.017049662993438464,0.0,0.0,0.0,0.02520718232044199,0.003867403314917127,0.013705668317929815,0.09392265193370165,68,171,724,6582,59868
174,174000,0.03319291819291819,0.005811965811965813,0.02035905325907709,0.01056338028169014,0.0014084507042253522,0.008901888187130922,0.02877284338769896,0.0049518569463548835,0.01812120258477674,0.10729023383768914,78,162,727,6998,59868
175,175000,0.03498293515358361,0.0046075085324232086,0.01554463665485108,0.008130081300813007,0.0012195121951219512,0.007051379524436497,0.029111111111111115,0.003866666666666667,0.013687444429000427,0.09866666666666667,74,191,750,7413,59868
176,176000,0.03032832498608792,0.00333889816360601,0.01815622498905762,0.0,0.0,0.0,0.024616079494128272,0.0027100271002710027,0.01473655659680964,0.09620596205962059,71,172,738,7837,59868
177,177000,0.014605668967542956,0.002746365105008078,0.008344408521015844,0.0027100271002710027,0.0008130081300813008,0.003815274195306963,0.01263374989790084,0.0024258760107816715,0.007593622103142272,0.10107816711590296,75,149,742,8238,59868
178,178000,0.024501661129568107,0.0034883720930232558,0.01422717879862475,0.0072992700729927005,0.0007299270072992701,0.0026000524606424975,0.021312584573748305,0.0029769959404600814,0.012071676351664576,0.09607577807848444,71,157,739,8643,59868
179,179000,0.023525977816695857,0.0045534150612959725,0.015385385225451182,0.0125,0.00125,0.008221655479910805,0.021112631098951208,0.003830369357045144,0.013817400602624288,0.11080711354309165,81,184,731,9024,59868
180,180000,0.028537866224433387,0.0041459369817578775,0.015042410544631544,0.0037593984962406013,0.0007518796992481203,0.0016421611790839413,0.024060235507246376,0.0035326086956521735,0.012620898091346448,0.09510869565217392,70,162,736,9384,59868
181,181000,0.015589569160997732,0.002210884353741497,0.01019211201674664,0.008771929824561403,0.0019736842105263163,0.005130886803504225,0.01418918918918919,0.002162162162162162,0.009152508999972522,0.1,74,179,740,740,59868
182,182000,0.02131849315068493,0.0030821917808219177,0.012529719252967818,0.0,0.0,0.0,0.017659574468085106,0.002553191489361702,0.010379228430827243,0.08368794326241134,59,137,705,1358,59868
183,183000,0.0328752642706131,0.0049833887043189366,0.01552549916921292,0.0024691358024691358,0.0007407407407407408,0.0010048294328329466,0.02730562065704535,0.004206241519674355,0.012865674997691486,0.09497964721845319,70,162,737,1975,59868
184,184000,0.03216612377850163,0.004234527687296417,0.016718790568572207,0.0,0.0,0.0,0.025850785340314136,0.003403141361256545,0.013436305509297558,0.09424083769633508,72,176,764,2587,59868
185,185000,0.022930648769574943,0.003355704697986577,0.01673144428122598,0.003703703703703704,0.0007407407407407408,0.002270915528760957,0.01937984496124031,0.0028727770177838577,0.014060895195613427,0.10259917920656635,75,159,731,3136,59868
186,186000,0.02911147902869757,0.003642384105960265,0.01446112989755573,0.0,0.0,0.0,0.02319700967458223,0.002902374670184697,0.011523116699371588,0.11609498680738786,88,175,758,3677,59868
187,187000,0.021695402298850572,0.003103448275862069,0.011785824971858835,0.0,0.0,0.0,0.017332415059687786,0.0024793388429752063,0.009415672842531852,0.10330578512396695,75,187,726,4169,59868
188,188000,0.026506854871420456,0.004258943781942078,0.01185119003636883,0.002150537634408602,0.0006451612903225806,0.0009113998249021224,0.02141894493646515,0.0035040431266846364,0.009565923887073226,0.12264150943396226,91,188,742,4677,59868
189,189000,0.017969598262757874,0.0027687296416938115,0.009863592410639766,0.0,0.0,0.0,0.014498466929478756,0.0022339027595269386,0.007958272983091742,0.10512483574244415,80,175,761,5194,59868
190,190000,0.020370370370370372,0.003076923076923077,0.011127543888903944,0.0,0.0,0.0,0.015867731913004883,0.002396804260985353,0.008667926997348611,0.10652463382157124,80,196,751,5667,59868
191,191000,0.028567667193259608,0.0036334913112164293,0.015428222470885001,0.0,0.0,0.0,0.023919753086419752,0.003042328042328042,0.012918075164114029,0.09126984126984126,69,139,756,6123,59868
192,192000,0.02388982574480045,0.0032040472175379423,0.014052714429322327,0.0,0.0,0.0,0.018964747880410533,0.0025435073627844713,0.011155635417119333,0.11646586345381527,87,175,747,6593,59868
193,193000,0.018518518518518517,0.002819237147595357,0.010085891315989928,0.0,0.0,0.0,0.014829570606463036,0.002257636122177955,0.008076749619577592,0.09561752988047809,72,181,753,7047,59868
194,194000,0.0200652528548124,0.003425774877650897,0.010172494529239805,0.006944444444444444,0.001388888888888889,0.0036457016194506487,0.017569352708058126,0.0030383091149273444,0.008930938150098934,0.09379128137384413,71,168,757,7489,59868
195,195000,0.02513227513227513,0.003527336860670194,0.01237814408373983,0.004357298474945533,0.0013071895424836603,0.002456904156020962,0.020717592592592593,0.0030555555555555557,0.010269880599099572,0.10833333333333334,78,176,720,7915,59868
196,196000,0.019895775172157078,0.002680067001675042,0.01136980313433123,0.007042253521126761,0.0007042253521126761,0.007042253521126761,0.017425950984814313,0.0023004059539918813,0.010538257741807501,0.10013531799729364,74,166,739,8340,59868
197,197000,0.021501706484641638,0.0040955631399317415,0.01312618009715479,0.016666666666666666,0.0020000000000000005,0.008965691643352218,0.020516304347826086,0.0036684782608695653,0.012278254461189592,0.10733695652173914,79,186,736,8752,59868
198,198000,0.023140716960941676,0.0032102728731942215,0.013072816889403663,0.006535947712418301,0.0006535947712418301,0.0028148794645319808,0.019866838487972504,0.002706185567010309,0.011050311185788501,0.10051546391752578,78,186,776,9181,59868
199,199000,0.015197693574958813,0.002471169686985173,0.009047807887286933,0.0,0.0,0.0,0.012432614555256065,0.0020215633423180594,0.00740164337949214,0.0876010781671159,65,159,742,9565,59868
200,200000,0.0185655737704918,0.0031147540983606555,0.01100765512404773,0.0,0.0,0.0,0.015059840425531913,0.002526595744680851,0.00892908194902808,0.07712765957446809,58,162,752,9960,59868
201,201000,0.02271841958820256,0.0038397328881469113,0.010688295010760754,0.0,0.0,0.0,0.018796040515653777,0.0031767955801104975,0.008842940209179131,0.09392265193370165,68,144,724,724,59868
202,202000,0.03845078299776286,0.0055369127516778525,0.01842977717184995,0.0,0.0,0.0,0.03101037437979251,0.0044654939106901215,0.014863528003278172,0.10690121786197564,79,161,739,1386,59868
203,203000,0.03528455284552846,0.005203252032520325,0.02042962195136614,0.003703703703703704,0.0007407407407407408,0.0016178328653197347,0.029599999999999998,0.0044,0.017043499915877787,0.08666666666666667,65,160,750,2018,59868
204,204000,0.019241652518392754,0.0035653650254668934,0.011431213467357884,0.02127659574468085,0.0021276595744680856,0.00873550747331471,0.01963470319634703,0.003287671232876712,0.010910536008234476,0.08904109589041095,65,158,730,2603,59868
205,205000,0.01965255157437568,0.0034201954397394137,0.010066949778809354,0.007692307692307693,0.0007692307692307692,0.0038461538461538464,0.01756272401433692,0.0029569892473118283,0.008979982747565785,0.0913978494623656,68,149,744,3181,59868
206,206000,0.03310696095076401,0.0045840407470288625,0.015172083193832274,0.015037593984962405,0.0015037593984962407,0.004941632953172958,0.029778393351800554,0.004016620498614959,0.013287526570552927,0.09695290858725762,70,164,722,3703,59868
207,207000,0.021464646464646464,0.0035353535353535347,0.014545230087633068,0.0,0.0,0.0,0.017323369565217392,0.0028532608695652174,0.011738949282682123,0.10597826086956522,78,172,736,4225,59868
208,208000,0.012378453465040901,0.0023769100169779285,0.0057860557608158236,0.003424657534246575,0.0006849315068493151,0.0020998191533063643,0.010599876314162029,0.0020408163265306124,0.005053823727215306,0.10612244897959183,78,169,735,4759,59868
209,209000,0.021691792294807367,0.002847571189279732,0.012704195560602947,0.007042253521126761,0.0014084507042253522,0.006476906965832307,0.018876860622462785,0.002571041948579161,0.011507612366479226,0.10960757780784844,81,170,739,5243,59868
210,210000,0.017035925840449263,0.0030694668820678518,0.007967710719324955,0.00980392156862745,0.0014705882352941176,0.008391668918086978,0.015733207190160834,0.002781456953642385,0.008044079348505928,0.09006622516556291,68,159,755,5717,59868
