batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,batch_emissions_mg,update_emissions_mg,updated
141,141000,incremental,0.08340069046420835,0.13870967741935483,0.15005267203158285,0.6451612903225806,0.132079336476349,0.11774193548387096,0.15679509757254287,0.8064516129032258,0.28721757633047956,16.623892787262854,0.0,False
142,142000,incremental,0.02538348774657296,0.0642857142857143,0.07351993420446312,0.2857142857142857,0.04319281196248543,0.0642857142857143,0.0801768159634481,0.42857142857142855,0.1474373840445269,13.795223328468172,0.0,False
143,143000,incremental,0.06544263864518737,0.11142857142857143,0.11747245111828321,0.4857142857142857,0.09702277506552494,0.09,0.11863065513171238,0.6,0.22709009244723533,13.660933476610653,0.0,False
144,144000,incremental,0.025977962492740817,0.07837837837837838,0.07829502789582861,0.43243243243243246,0.057951325500586584,0.06756756756756757,0.07671434076810406,0.4864864864864865,0.16042666042666043,13.609191904061582,0.0,False
145,145000,incremental,0.07663259242311793,0.135,0.15686930558090342,0.675,0.11833535423765548,0.10500000000000001,0.14891464931237258,0.725,0.33785714285714286,13.681429925333811,0.0,False
146,146000,incremental,0.0742717091728758,0.13,0.13408973450059816,0.7,0.09481259375994373,0.10166666666666666,0.12944968878683802,0.7333333333333333,0.2689417989417989,13.649922309699226,0.0,False
147,147000,incremental,0.03511238574463697,0.08947368421052633,0.10965865292521636,0.39473684210526316,0.07180869985873785,0.07763157894736841,0.10788810626590492,0.6052631578947368,0.2535394430131272,13.64188829507118,0.0,False
148,148000,incremental,0.06071638719504962,0.10227272727272728,0.11117256340775201,0.4318181818181818,0.10167845196033105,0.09431818181818183,0.11843641690110468,0.6590909090909091,0.19589268982651334,13.650260001036793,0.0,False
149,149000,incremental,0.05835529967261668,0.11282051282051284,0.11578475115563427,0.5384615384615384,0.09389681863780165,0.09871794871794871,0.11836131641195077,0.6410256410256411,0.21748159248159246,13.677009744005215,0.0,False
150,150000,incremental,0.07757896127004972,0.11470588235294119,0.1336255605827965,0.6176470588235294,0.14143688620247277,0.09558823529411765,0.14344956562237146,0.7352941176470589,0.28980329311211667,13.632133789076573,0.0,False
151,151000,incremental,0.0724695368258837,0.096875,0.11802807935407555,0.5625,0.11238498182131935,0.0859375,0.12492623722862539,0.71875,0.23856773520811836,13.676966985092486,0.0,False
152,152000,incremental,0.044964809745254304,0.12352941176470589,0.13378658744080182,0.47058823529411764,0.11444592163137604,0.11911764705882352,0.1433316099502611,0.6470588235294118,0.25023995309007147,70.83828970584626,0.0,False
153,153000,incremental,0.07775818277053469,0.1,0.12496849337216746,0.575,0.12735301943121494,0.08875000000000001,0.13652919338559824,0.775,0.28835225844417023,70.58185433168103,0.0,False
154,154000,incremental,0.07578789932095494,0.1368421052631579,0.16534100134688892,0.5263157894736842,0.12145831810069997,0.11973684210526316,0.16707214974107276,0.6052631578947368,0.31323853893105974,14.989168311037824,0.0,False
155,155000,incremental,0.0567653380453476,0.07333333333333333,0.08741713922871008,0.4666666666666667,0.1288833383216726,0.08777777777777777,0.12211701434049284,0.7333333333333333,0.23102389259252,70.85909107609842,0.0,False
156,156000,incremental,0.07837174361754508,0.11428571428571428,0.12372160697890483,0.5142857142857142,0.14307042160772657,0.10714285714285715,0.14501041661215655,0.7428571428571429,0.22547619047619047,15.518287657790772,0.0,False
157,157000,incremental,0.08770418745549201,0.11499999999999999,0.13474322227345858,0.575,0.1335556730208246,0.08875,0.1351450224630681,0.725,0.28538728632478627,13.759372158650592,0.0,False
158,158000,incremental,0.04867804046571009,0.0782608695652174,0.07610048516391935,0.45652173913043476,0.09671232565674585,0.07282608695652174,0.09044517086571395,0.6086956521739131,0.1533434147850624,13.634291964810183,0.0,False
159,159000,incremental,0.07870880320417839,0.1487179487179487,0.16815247747801437,0.6410256410256411,0.1326487709770466,0.12564102564102564,0.16932153139952344,0.8205128205128205,0.33910981915864025,13.64084633580405,0.0,False
160,160000,incremental,0.07254578289733793,0.1189189189189189,0.12438547666430276,0.5945945945945946,0.11328111075163927,0.09729729729729729,0.1296527046041095,0.7837837837837838,0.2421243281537399,13.653118861628629,415.13454798877603,True
161,161000,incremental,0.07739145240452093,0.11612903225806452,0.13626854193075408,0.5161290322580645,0.1019547275528935,0.09193548387096773,0.1374795450604139,0.6451612903225806,0.2513324489130941,15.799613974075074,0.0,False
162,162000,incremental,0.06415725909837275,0.10294117647058823,0.1078814970774384,0.5882352941176471,0.12172320323545194,0.10735294117647058,0.13108902146422863,0.8235294117647058,0.23702990765684262,14.333872153729498,0.0,False
163,163000,incremental,0.08749513364106465,0.13421052631578947,0.16305912953638363,0.6052631578947368,0.12740777698929173,0.1,0.1586935420167412,0.6842105263157895,0.3196969696969697,13.69502165899511,0.0,False
164,164000,incremental,0.052186228708595316,0.0825,0.08422454576971575,0.6,0.101926327964705,0.07875000000000001,0.09860907601070283,0.75,0.21715326082586142,13.771772249579485,0.0,False
165,165000,incremental,0.11298008855065832,0.12954545454545452,0.15435867946740983,0.5681818181818182,0.18130067471594466,0.11022727272727272,0.1756985201566579,0.7272727272727273,0.26940099042371773,13.692548755050993,0.0,False
166,166000,incremental,0.09266966900187074,0.13611111111111113,0.13756552970457525,0.6388888888888888,0.127932031464754,0.10416666666666667,0.1387948138537486,0.6944444444444444,0.22853835978835976,13.74614072428143,0.0,False
167,167000,incremental,0.10137970636665207,0.10465116279069768,0.12098596219172468,0.5581395348837209,0.17961964176926137,0.09651162790697673,0.15135920822988075,0.6744186046511628,0.20509847349792631,13.746147984600512,0.0,False
168,168000,incremental,0.07699395739884812,0.12631578947368421,0.14385381449472062,0.5789473684210527,0.11869085180240656,0.10921052631578947,0.14335968532528584,0.7368421052631579,0.2776437974152655,71.941496998967,0.0,False
169,169000,incremental,0.043836348539902925,0.10555555555555557,0.11385429036578988,0.5277777777777778,0.08724070570397505,0.09999999999999999,0.1199752456725255,0.75,0.24271237734860027,14.891852943364759,0.0,False
