batch,interactions,recall_existing,precision_existing,ndcg_existing,recall_new_user,precision_new_user,ndcg_new_user,recall_overall,precision_overall,ndcg_overall,pct_new_user,n_new_users,n_new_user_interactions,n_unique_users,window_unique_users,n_users_trained
99,99000,0.019331911869225303,0.0034115138592750536,0.010202962351199172,0.0017921146953405018,0.00035842293906810036,0.0007828223541869685,0.012789661319073083,0.002272727272727273,0.006689300507393816,0.10160427807486631,76,390,748,9343,65679
100,100000,0.01905311778290993,0.0032332563510392614,0.00998446254041586,0.0035211267605633804,0.00035211267605633805,0.001254250658831064,0.01290097629009763,0.0020920502092050207,0.006526470665422718,0.11157601115760112,80,458,717,9729,65679
101,101000,0.014916286149162862,0.0018264840182648403,0.0060711269533736045,0.005241935483870968,0.0009677419354838711,0.002970377334226924,0.010906862745098039,0.0014705882352941178,0.004786056924048108,0.10962566844919786,82,440,748,748,65679
102,102000,0.010542168674698794,0.0016867469879518074,0.005334689138096614,0.01263537906137184,0.0014440433212996391,0.007431497729705027,0.011380057803468208,0.0015895953757225434,0.006174018588783798,0.1199421965317919,83,403,692,1371,65679
103,103000,0.013567733079928201,0.0019955654101995565,0.005368914616322775,0.008445945945945946,0.0010135135135135136,0.004174139704110404,0.011538216357493466,0.0016064257028112453,0.004895483058069948,0.09906291834002677,74,425,747,2000,65679
104,104000,0.03394355453852021,0.004576659038901602,0.020752433063768685,0.0012626262626262625,0.0003787878787878788,0.0017775709319043805,0.021635758440323345,0.0029957203994293866,0.013606407952767005,0.0912981455064194,64,408,701,2580,65679
105,105000,0.01963768115942029,0.0026086956521739132,0.010353952898830374,0.007647058823529411,0.0015686274509803923,0.006502558136536882,0.015361305361305363,0.0022377622377622378,0.008980378543047379,0.0951048951048951,68,380,715,3140,65679
106,106000,0.013868808567603749,0.0028915662650602415,0.010625672153190609,0.0019011406844106464,0.0003802281368821293,0.0007018087330021603,0.00922648312028843,0.0019174041297935103,0.006776149912026064,0.10914454277286136,74,399,678,3631,65679
107,107000,0.022879464285714284,0.003125,0.016291938342957713,0.0011614401858304297,0.0003484320557491289,0.0005450391707581375,0.01439909297052154,0.0020408163265306124,0.010143149142384544,0.09387755102040816,69,412,735,4166,65679
108,108000,0.028774289985052316,0.0033632286995515697,0.01512961240225303,0.0032679738562091504,0.00032679738562091506,0.002061861939776005,0.018395390070921988,0.002127659574468085,0.00981215011300041,0.11037234042553191,83,417,752,4701,65679
109,109000,0.02138508371385084,0.0029680365296803654,0.010602783077686837,0.00684931506849315,0.0006849315068493151,0.0022098356624175,0.015570776255707764,0.002054794520547945,0.007245604111579101,0.08356164383561644,61,428,730,5187,65679
110,110000,0.009062253743104806,0.001182033096926714,0.004762300762277786,0.0030084235860409142,0.0007220216606498196,0.0032824155369361864,0.006666666666666667,0.001,0.00417668903739261,0.10142857142857142,71,416,700,5644,65679
111,111000,0.023148148148148147,0.003472222222222222,0.012011780404408036,0.01116017316017316,0.0025454545454545456,0.009548854115716173,0.01848521586852563,0.003111739745403112,0.011053782201592956,0.09618104667609619,68,413,707,6080,65679
112,112000,0.022421972534332084,0.003146067415730337,0.010661859116467895,0.0015748031496062994,0.0007874015748031497,0.0009185136717923364,0.014846606262915278,0.0022889842632331904,0.007121358768903386,0.09585121602288985,67,364,699,6514,65679
113,113000,0.0263317191283293,0.0036319612590799038,0.013482882186279075,0.003875968992248062,0.0011627906976744188,0.0031288634130530795,0.01769746646795827,0.002682563338301043,0.009501754252609467,0.08196721311475409,55,388,671,6924,65679
114,114000,0.02095671981776765,0.003416856492027335,0.014126053052891078,0.0,0.0,0.0,0.012689655172413794,0.00206896551724138,0.008553568676164391,0.09241379310344827,67,396,725,7352,65679
115,115000,0.022916666666666665,0.0030000000000000005,0.013177360729736956,0.0010615711252653928,0.00031847133757961787,0.0014945182357412625,0.01330532212885154,0.001820728291316527,0.008039528036299074,0.11624649859943978,83,425,714,7766,65679
116,116000,0.0196078431372549,0.0031674208144796376,0.011623609898683223,0.0,0.0,0.0,0.011987090825265098,0.0019363762102351319,0.0071059966462212795,0.07468879668049792,54,392,723,8168,65679
117,117000,0.01890847247990105,0.0036796536796536794,0.010872325579245534,0.0,0.0,0.0,0.012678830603358905,0.002467343976777939,0.007290296687389605,0.06821480406386067,47,356,689,8529,65679
118,118000,0.019850763271815904,0.0035885167464114833,0.010723621910504985,0.0023809523809523807,0.0006802721088435375,0.0019604010817786135,0.012637105403959336,0.002387640449438202,0.007105100950328646,0.09410112359550561,67,434,712,8931,65679
119,119000,0.027139008028153527,0.004849884526558892,0.013730939924092854,0.003703703703703704,0.0003703703703703704,0.00131928587817786,0.018138251032987877,0.0031294452347083927,0.008964017317553667,0.08819345661450925,62,376,703,9322,65679
120,120000,0.025244472789115648,0.0033482142857142855,0.014301014158903372,0.0,0.0,0.0,0.015387107223841918,0.0020408163265306124,0.008716808630188722,0.08843537414965986,65,408,735,9696,65679
121,121000,0.019450800915331808,0.0025171624713958814,0.012999408383364565,0.0036231884057971015,0.00036231884057971015,0.0012077294685990338,0.01332398316970547,0.001683029453015428,0.008434887513132747,0.11220196353436185,80,416,713,713,65679
122,122000,0.022396199859254045,0.00394088669950739,0.011918264397188278,0.0016778523489932886,0.00033557046979865775,0.001298163782666247,0.013626217532467533,0.002414772727272727,0.0074228240802457135,0.10795454545454546,76,437,704,1348,65679
123,123000,0.01317287784679089,0.002173913043478261,0.0062278563323650065,0.004132231404958678,0.0004132231404958678,0.0015985653191509985,0.01005630172296839,0.001566951566951567,0.004632003874818298,0.06695156695156695,47,365,702,1963,65679
124,124000,0.01976425438596491,0.0026315789473684214,0.010933794674813865,0.0038314176245210726,0.0003831417624521073,0.0024173553776684195,0.013964435146443514,0.0018131101813110182,0.007833668236104017,0.07670850767085077,55,394,717,2552,65679
125,125000,0.015544041450777202,0.0023316062176165805,0.007621419770974433,0.0011185682326621924,0.00033557046979865775,0.0005609411240476587,0.009259259259259259,0.0014619883040935672,0.004545363284447855,0.09649122807017543,66,503,684,3081,65679
