batch,interactions,strategy,recall_at_10,precision_at_10,ndcg_at_10,hr_at_10,recall_at_20,precision_at_20,ndcg_at_20,hr_at_20,mrr,id_resolution_emissions_mg,expand_embeddings_emissions_mg,scoring_emissions_mg,update_prep_emissions_mg,history_update_emissions_mg,batch_emissions_mg,update_emissions_mg,updated
66,66000,full_retrain,0.047295044679478836,0.08974358974358974,0.10024514570127088,0.3333333333333333,0.09528958249783577,0.08846153846153847,0.10652459596683186,0.48717948717948717,0.17364742207859615,11.716586153731612,60.58486991133982,14.007828009088286,11.664075042161492,11.661801308626707,109.63516042494791,0.0,False
67,67000,full_retrain,0.0220038300052008,0.17222222222222222,0.177880047828142,0.4444444444444444,0.055823826339334165,0.1638888888888889,0.17809252946099038,0.5555555555555556,0.25046296296296294,11.718150143003037,59.94076720805541,14.00003355023216,11.664800014576926,11.662663114697658,108.98641403056519,0.0,False
68,68000,full_retrain,0.035399676012501824,0.16999999999999998,0.19546623265690916,0.55,0.09045527574443149,0.16749999999999998,0.19890899514411056,0.6,0.41904761904761906,11.71525987531119,60.423117456576136,13.761418743207798,11.661625192282976,11.663232879599583,109.22465414697768,0.0,False
69,69000,full_retrain,0.018457905276548205,0.08666666666666668,0.09930587951168783,0.3333333333333333,0.06699300120763645,0.08499999999999999,0.10475718466222554,0.4666666666666667,0.22364468864468862,11.717945142986075,60.5761119186754,13.781016208969099,11.663736802502989,11.659502519356657,109.39831259249024,0.0,False
70,70000,full_retrain,0.02458003075328559,0.10344827586206896,0.11793699232307364,0.3448275862068966,0.05064964667571901,0.10344827586206896,0.12239176378562766,0.4482758620689655,0.2506717420510524,11.716749734325127,60.75930263538254,13.652299981847804,11.662589559424674,11.661523805828189,109.45246571680835,0.0,False
71,71000,full_retrain,0.07258045154373638,0.125,0.16507166128291376,0.42857142857142855,0.09865610604743984,0.12142857142857141,0.1623720055755258,0.5357142857142857,0.29210511710511705,11.715182051230677,60.14679850963045,13.820435474598547,11.661596375667216,11.663311504372942,109.00732391549984,0.0,False
72,72000,full_retrain,0.040861410795141384,0.1111111111111111,0.1311764367613893,0.3888888888888889,0.06580958532403601,0.09166666666666667,0.12118625303655896,0.4444444444444444,0.26138927793339556,11.719648126073956,60.469600892454345,13.84291756190148,11.661964278375514,11.664258727450694,109.35838958625598,0.0,False
73,73000,full_retrain,0.0573030311569968,0.18076923076923077,0.2130545633499742,0.5769230769230769,0.07368100536009556,0.1519230769230769,0.19275113495074525,0.5769230769230769,0.4018620268620268,11.71448797687713,61.16235622688482,13.907719283778874,11.661141636754024,11.661371653315378,110.10707677761022,0.0,False
74,74000,full_retrain,0.07903778772992058,0.17692307692307693,0.1914647279816011,0.6153846153846154,0.099596724646271,0.13653846153846153,0.16628827309739377,0.6923076923076923,0.28705877455877454,11.72179646091731,60.266136226116984,13.785344560646173,11.662021745850737,11.661717677413641,109.09701667094484,0.0,False
75,75000,full_retrain,0.05249110662281026,0.109375,0.13874119947542557,0.375,0.06751938210486141,0.1015625,0.12634281985595774,0.4375,0.29619130546955624,11.714322988853887,60.729227215894355,13.860948434363252,11.663578336040814,11.660826353065978,109.62890332821829,0.0,False
